Nom Bateau,IMO,MMSI,Pavillon,Longueur,Largeur,GT,DWT,Destination,Destination2,ETA,Tirant d'eau actuel,Coordonnees,Direction,Vitesse,Statut,Date scraping,Date position
GOLAR MAZO,9165011,636011170,Liberia,290,47,111835,76210,-,-,-,9.0,5.14819 N/115.36451 E,231.0°,0.1 kn,-,2021-04-05,2020-04-17-09:46
CASTILLO DE SANTISTEBAN,9433717,215739000,Malta,300,46,111665,93796,FOR ORDERS,FOR ORDERS,2021-04-08-07:00,11.9,19.35172 S/115.83314 E,355.8°,18.7 kn,-,2021-04-05,2021-04-04-06:21
PACIFIC NOTUS,9247962,311573000,Bahamas,290,46,111553,72490,AU_ASBTN,AU_ASBTN,2021-04-10-00:00,9.6,34.27255 N/139.40577 E,212.0°,11.5 kn,-,2021-04-05,2021-03-26-08:39
PACIFIC EURUS,9264910,308937000,Bahamas,290,46,111539,68541,YUNG AN TW,YUNG AN TW,2021-03-31-00:01,11.0,21.68777 N/120.46672 E,136.0°,12.5 kn,-,2021-04-05,2021-04-01-06:58
ABADI,9210828,508011000,Brunei,290,46,111461,72758,SCS,SCS,2021-04-12-00:00,11.2,1.38907 N/104.44802 E,47.0°,15.2 kn,-,2021-04-05,2021-03-24-06:15
ETYFA PROMETHEAS,9236614,564644000,Cyprus,290,46,111459,72781,FOR ORDERS,FOR ORDERS,2021-08-06-22:00,9.0,31.37452 N/121.69494 E,148.0°,0.0 kn,-,2021-04-05,2021-03-23-01:23
BW TATIANA,9236626,538008991,Marshall Islands,290,46,111459,72781,-,-,-,,1.30362 N/103.65119 E,201.1°,0.1 kn,-,2021-04-05,2020-12-22-03:54
GEMMATA,9253222,563574000,Singapore,290,46,111459,72727,-,-,-,10.1,13.04578 S/38.56159 W,188.1°,11.9 kn,-,2021-04-05,2021-03-27-22:45
SOHAR LNG,9210816,357186000,Panama,298,46,111203,71997,-,-,-,9.6,19.74491 N/57.83238 E,265.7°,0.1 kn,-,2021-04-05,2021-02-25-09:54
DUKHAN,9265500,636012400,Liberia,298,46,111162,72533,JP HIM,Himeji,2021-04-07-21:00,10.8,17.9934 S/118.04903 E,19.0°,16.2 kn,-,2021-04-05,2021-03-29-11:32
AL RAYYAN,9086734,431901000,Japan,298,46,111128,72430,QA_RLF,RasLaffan,2021-03-17-09:00,9.0,25.85298 N/51.79325 E,231.1°,0.3 kn,At anchor,2021-04-05,2021-04-05-10:43
RIBERA DEL DUERO KNUTSEN,9477593,259082000,Norway,290,46,111109,96740,ESSAG,Sagunto,2021-04-11-00:01,11.6,26.7334 N/79.59424 W,6.0°,22.4 kn,-,2021-04-05,2021-04-01-10:45
AL ZUBARAH,9085649,431881000,Japan,298,46,111079,72557,SG SIN,Singapore,2021-04-11-10:00,9.2,37.75355 N/138.22168 E,269.0°,17.9 kn,-,2021-04-05,2021-04-04-06:01
BARCELONA KNUTSEN,9401295,224436000,Spain,290,46,110920,97730,-,-,-,11.1,11.70605 N/68.41934 W,103.3°,16.8 kn,-,2021-04-05,2021-03-25-18:07
SEVILLA KNUTSEN,9414632,224072000,Spain,290,46,110920,97730,ORDERS,ORDERS,2021-04-12-11:00,9.4,36.91495 N/126.06506 E,213.9°,13.8 kn,-,2021-04-05,2021-03-16-10:35
VALENCIA KNUTSEN,9434266,225420000,Spain,290,46,110920,97730,CL QUINTERO,CL QUINTERO,2021-04-15-10:00,11.4,10.91871 N/61.60814 W,55.9°,17.4 kn,-,2021-04-05,2021-03-27-09:30
SHAHAMAH,9035852,636010085,Liberia,293,46,110895,71931,IN DAH>AE DAS,DasIsland,2021-04-23-19:19,11.0,20.29784 N/70.8829 E,273.0°,11.1 kn,-,2021-04-05,2021-04-02-21:49
GHASHA,9038452,636010183,Liberia,293,46,110895,71593,>CN YIU LIAN DD,NYIULIANDD,2021-03-11-05:05,7.5,22.50461 N/113.83815 E,196.0°,0.0 kn,Moored,2021-04-05,2021-04-05-12:33
ISH,9035864,636010329,Liberia,293,46,110895,71564,CN SZX>AE DAS,DasIsland,2021-04-08-02:02,9.8,25.26458 N/56.49819 E,265.4°,0.2 kn,At anchor,2021-04-05,2021-04-05-12:35
AL KHAZNAH,9038440,636010034,Liberia,293,46,110895,71543,IN DAH > AE DAS,DasIsland,2021-04-02-03:03,9.5,25.08131 N/52.94399 E,212.5°,0.2 kn,At anchor,2021-04-05,2021-04-05-09:50
STENA CRYSTAL SKY,9383900,235099946,United Kingdom,298,46,109949,96889,PA BLB,Balboa,2021-04-05-15:00,9.1,23.34827 N/122.37817 E,14.0°,17.5 kn,-,2021-04-05,2021-03-09-22:24
STENA CLEAR SKY,9413327,235100007,United Kingdom,298,46,109949,96811,PA BLB,Balboa,2021-04-03-11:00,9.3,8.82967 N/79.50688 W,244.0°,0.1 kn,At anchor,2021-04-05,2021-04-05-12:35
EKAPUTRA 1,8706155,525022371,Indonesia,290,46,109281,78988,ID BXT,Bontang,2021-04-04-05:00,8.8,5.61741 S/107.29262 E,84.9°,11.3 kn,-,2021-04-05,2021-03-31-14:47
METHANE BECKI ANNE,9516129,310597000,Bermuda,291,45,109004,86269,NGBON,Bonny,2021-04-10-05:00,9.1,33.71819 S/17.44486 E,5.4°,15.3 kn,-,2021-04-05,2021-04-03-21:40
METHANE PATRICIA CAMILA,9425277,310606000,Bermuda,291,45,109004,86272,FOR ORDERS,FOR ORDERS,2021-04-01-22:00,9.5,13.04711 N/144.30026 E,195.6°,16.4 kn,-,2021-04-05,2021-04-01-02:11
METHANE JULIA LOUISE,9412880,310584000,Bermuda,290,45,109004,86125,FOR ORDERS,FOR ORDERS,2021-04-07-16:01,9.1,37.0253 N/126.20649 E,240.5°,12.4 kn,-,2021-04-05,2021-03-27-07:13
SERI BALQIS,9331672,533894000,Malaysia,295,47,107633,91198,GBFLM,GBFLM,2021-03-18-13:00,9.6,50.10827 N/5.04802 W,90.0°,0.6 kn,At anchor,2021-04-05,2021-04-05-12:35
SERI BALHAF,9331660,533868000,Malaysia,295,47,107633,91201,ITALY FOR ORDERS,ITALY FOR ORDERS,2021-04-16-22:01,11.3,36.84242 N/75.81337 W,121.0°,9.8 kn,-,2021-04-05,2021-04-04-00:24
ENERGY ATLANTIC,9649328,256647000,Malta,290,46,106771,89766,-,-,-,9.2,22.05044 N/121.96005 E,194.4°,16.7 kn,-,2021-04-05,2021-03-28-20:42
TORMAN II,9006681,538008702,Marshall Islands,272,47,106151,67554,-,-,-,9.1,1.47083 N/103.82907 E,79.2°,0.0 kn,Moored,2021-04-05,2021-04-05-12:32
ADAM LNG,9501186,538005753,Marshall Islands,289,46,105975,90986,US GLS,Galveston,2021-03-27-12:00,9.1,29.2072 N/94.61574 W,25.9°,0.1 kn,At anchor,2021-04-05,2021-04-05-12:34
BW PAVILION LEEARA,9640645,565515000,Singapore,289,46,105945,91496,CN BHY,Beihai,2021-05-09-22:00,11.5,14.15874 N/60.74128 W,113.6°,13.6 kn,-,2021-04-05,2021-04-04-00:15
BW PAVILION VANDA,9640437,565513000,Singapore,289,46,105945,91515,CORPUS CHRISTI USA,CorpusChristi,2021-04-19-12:00,9.5,34.66084 S/18.17938 E,295.8°,18.5 kn,-,2021-04-05,2021-03-31-15:47
CLEAN VISION,9655456,256245000,Malta,289,46,105943,89863, FOR ORDERS,ORORDERS,2021-04-05-04:53,9.0,25.25258 N/55.27203 E,151.3°,0.0 kn,Moored,2021-04-05,2021-04-05-06:54
CLEAN OCEAN,9637492,538005350,Marshall Islands,289,46,105943,89956,MURMANSK,Murmansk,2021-04-05-23:30,9.1,70.52216 N/33.79671 E,297.7°,8.9 kn,Under way,2021-04-05,2021-04-05-09:53
CLEAN HORIZON,9655444,256083000,Malta,289,46,105943,89831,EG SUZ > RU MMK,Murmansk,2021-04-13-21:01,9.2,36.66669 N/13.74566 E,283.8°,20.6 kn,Under way,2021-04-05,2021-04-05-01:06
CLEAN PLANET,9637507,538005351,Marshall Islands,289,46,105943,89848,CNTAS,Jintang,2021-04-30-13:00,11.3,43.55914 N/10.03941 W,208.0°,16.6 kn,-,2021-04-05,2021-04-05-12:29
GOLAR GLACIER,9654696,538005373,Marshall Islands,289,46,105832,79602,FOR ORDERS,FOR ORDERS,2021-04-15-05:01,9.5,33.46904 S/17.51557 E,300.1°,19.6 kn,-,2021-04-05,2021-03-27-01:30
GOLAR KELVIN,9654701,538005374,Marshall Islands,289,46,105832,90607,FOR ORDERS,FOR ORDERS,2021-04-11-00:00,11.2,26.54024 N/79.76358 W,2.8°,18.4 kn,-,2021-04-05,2021-04-01-12:39
MARAN GAS APOLLONIA,9633422,241275000,Greece,289,46,105773,90434,FOR ORDERS,FOR ORDERS,2021-05-01-00:01,11.3,27.46591 N/96.37925 W,118.0°,17.7 kn,-,2021-04-05,2021-03-22-12:07
MARAN GAS POSIDONIA,9633434,241290000,Greece,289,46,105773,90349,"CAMERON, USA","CAMERON, USA",2021-04-19-05:01,9.2,34.49036 S/18.04891 E,309.3°,15.3 kn,-,2021-04-05,2021-03-28-06:22
MARAN GAS SPARTA,9650042,241289000,Greece,289,46,105773,90392,FOR ORDERS,FOR ORDERS,2021-04-13-22:00,9.4,35.00905 N/124.34661 E,180.8°,12.6 kn,-,2021-04-05,2021-03-31-18:00
LNG VESTA,9020766,431642000,Liberia,272,47,105708,68522,-,-,-,5.4,1.29651 N/103.65775 E,177.9°,0.1 kn,-,2021-04-05,2020-05-08-06:36
SERI BAKTI,9331634,533380000,Malaysia,290,47,105335,90065,KR HAN,KR HAN,2021-04-05-21:00,11.0,18.97841 S/115.55204 E,39.7°,14.9 kn,-,2021-04-05,2021-03-25-15:42
SERI BEGAWAN,9331646,533016000,Malaysia,290,47,105335,89902,MYPGG,Pengerang,2021-04-06-00:01,10.6,21.72317 S/153.20659 E,16.6°,17.1 kn,-,2021-04-05,2021-03-26-19:54
NORTHWEST SANDPIPER,8913150,503002000,Australia,272,47,105010,66768,SG SBW,SG SBW,2021-04-04-01:00,8.0,1.46533 N/103.82547 E,253.0°,0.0 kn,-,2021-04-05,2021-04-05-12:24
KARMOL LNGT POWERSHIP AFRICA,9043677,636019705,Liberia,272,47,104968,70593,RAFFLES ANCHORAGE,RAFFLES ANCHORAGE,2021-03-19-08:00,10.1,1.17478 N/103.75837 E,315.0°,0.1 kn,At anchor,2021-04-05,2021-04-05-12:33
SERI BIJAKSANA,9331658,533051000,Malaysia,290,47,104881,89953,AU GLT,Gladstone,2021-04-14-22:00,9.4,0.14128 S/106.72444 E,138.6°,15.2 kn,-,2021-04-05,2021-03-31-19:00
SONANGOL SAMBIZANGA,9475600,311027900,Bahamas,291,43,104537,87104,AO SZA>IN DHP,DabholPort,2021-04-09-18:30,11.9,34.73211 S/18.24136 E,124.2°,15.5 kn,-,2021-04-05,2021-03-28-08:09
SONANGOL ETOSHA,9482299,311027800,Bahamas,291,43,104537,87294,PK BQM >AO SZA,Soyo,2021-04-23-05:05,9.6,20.0708 N/66.37814 E,182.5°,16.2 kn,-,2021-04-05,2021-04-03-23:56
SONANGOL BENGUELA,9482304,311038100,Bahamas,291,43,104537,87169,AO SZA>CN ZUH,Zhuhai,2021-04-24-15:01,11.8,33.7765 S/17.45083 E,153.5°,13.5 kn,-,2021-04-05,2021-04-02-19:45
ARWA SPIRIT,9339260,538003267,Marshall Islands,285,43,104169,82187,FOR ORDERS,FOR ORDERS,2021-04-15-06:00,11.6,24.00848 N/85.16584 W,103.0°,19.5 kn,-,2021-04-05,2021-04-05-01:39
MERIDIAN SPIRIT,9369904,219061000,Denmark,285,43,104169,81929,SWINOUJSCIE,Swinoujscie,2021-04-10-06:00,11.6,49.62189 N/7.17908 W,90.5°,18.4 kn,Under way,2021-04-05,2021-04-05-12:34
MARIB SPIRIT,9336749,538001576,Marshall Islands,285,43,104169,81400,FOR ORDERS,FOR ORDERS,2021-04-07-12:00,9.8,39.24969 N/28.72748 W,271.5°,14.1 kn,-,2021-04-05,2021-03-30-07:42
WOODSIDE DONALDSON,9369899,564629000,Singapore,285,43,104169,82085,HIGASHI OHGISHIMA,HIGASHI OHGISHIMA,2021-04-13-06:00,12.1,18.78257 S/117.69965 E,28.6°,19.1 kn,-,2021-04-05,2021-04-04-11:05
MAGELLAN SPIRIT,9342487,220636000,Denmark,285,43,104169,82265,CORPUS CHRISTI,CorpusChristi,2021-03-31-16:00,9.3,27.81136 N/96.90749 W,158.6°,0.1 kn,At anchor,2021-04-05,2021-04-05-12:29
METHANE SPIRIT,9336737,311000135,Bahamas,285,43,104169,82115,FOR ORDERS,FOR ORDERS,2021-04-09-07:00,9.4,34.37643 N/138.55122 E,181.6°,19.2 kn,-,2021-04-05,2021-03-24-07:52
MARAN GAS EFESSOS,9627497,241291000,Greece,294,44,103928,89711,FOR ORDERS,FOR ORDERS,2021-04-20-00:00,11.7,32.68304 S/71.66342 W,315.6°,14.7 kn,-,2021-04-05,2021-03-19-16:51
WOODSIDE GOODE,9633161,241276000,Greece,294,44,103928,90125,ORDERS,ORDERS,2021-04-15-21:00,9.8,35.00733 N/129.04809 E,300.8°,0.1 kn,-,2021-04-05,2021-03-26-05:46
MARAN GAS DELPHI,9633173,241287000,Greece,294,44,103928,89670,PACIFIC OCEAN,PACIFIC OCEAN,2021-04-22-00:00,9.5,20.73281 N/120.83823 E,231.9°,9.8 kn,-,2021-04-05,2021-03-30-23:09
CORCOVADO LNG,9636711,229471000,Malta,294,44,103905,89624,FOR ORDERS,FOR ORDERS,2021-04-07-07:01,11.1,37.97512 N/9.72601 W,346.0°,16.8 kn,Under way,2021-04-05,2021-04-05-12:36
KITA LNG,9636723,229581000,Malta,294,44,103902,89752,FOR ORDERS,FOR ORDERS,2021-04-08-12:00,9.5,21.15999 N/119.2666 E,207.8°,15.2 kn,-,2021-04-05,2021-04-03-19:23
MARAN GAS MYSTRAS,9658238,241350000,Greece,294,44,103893,89269,CAMERON LNG,CAMERON LNG,2021-04-02-16:00,9.5,27.10308 N/91.92318 W,139.1°,14.5 kn,Under way,2021-04-05,2021-04-05-10:06
MARAN GAS TROY,9658240,241352000,Greece,294,44,103893,89240,FOR ORDERS,FOR ORDERS,2021-05-15-00:01,6.5,36.81813 N/0.66846 E,74.0°,4.5 kn,Under way,2021-04-05,2021-04-05-12:30
PALU LNG,9636735,229582000,Malta,294,44,103885,89874,FOR ORDERS,FOR ORDERS,2021-05-09-12:00,9.5,20.87439 N/72.11827 E,198.3°,14.3 kn,-,2021-04-05,2021-03-31-13:16
YARI LNG,9636747,229583000,Malta,294,44,103885,89804,YUNG AN,YungAn,2021-04-06-22:00,11.2,12.22959 S/130.67447 E,320.1°,0.1 kn,-,2021-04-05,2021-03-26-10:26
YK SOVEREIGN,9038816,441498000,Korea,274,47,103764,72020,AUGLT,Gladstone,2021-04-08-22:45,9.9,37.03867 N/126.23617 E,244.1°,12.7 kn,-,2021-04-05,2021-03-28-05:16
HYUNDAI UTOPIA,9018555,441223000,Korea,274,47,103764,71909,KRTYG=>IDLUW,Luwuk,2021-04-09-00:00,9.4,34.78452 N/128.9497 E,343.0°,13.7 kn,-,2021-04-05,2021-03-14-00:43
BW BRUSSELS,9368314,563089400,Singapore,295,43,103670,89452,MOHESHKHALI,MOHESHKHALI,2021-05-02-06:00,11.7,29.39848 N/93.6718 W,180.9°,10.0 kn,-,2021-04-05,2021-04-02-03:26
NORTH ENERGY,8014409,538007753,Marshall Islands,283,45,102390,67055,-,-,-,6.7,31.71652 N/121.11564 E,18.8°,0.2 kn,-,2021-04-05,2020-03-12-06:58
8110203,Not in Service since 2018,538007892,LNG Tanker,67219,283,,102390,-,-,-,9.6,2.36672 N/101.91351 E,318.0°,0.0 kn,-,2021-04-05,2021-04-05-12:30
WILFORCE,9627954,258702000,Norway,290,44,102315,87750,AUGLT,Gladstone,2021-04-11-14:01,9.5,29.03811 N/123.78326 E,163.2°,16.9 kn,-,2021-04-05,2021-03-29-11:29
WILPRIDE,9627966,258703000,Norway,290,44,102315,87677,OPEN SEA FOR ORDER,OPEN SEA FOR ORDER,2021-04-12-22:00,11.4,34.36454 S/26.31836 E,73.6°,13.5 kn,-,2021-04-05,2021-03-29-11:36
GOLAR ICE,9637325,538004976,Marshall Islands,281,43,102200,81534,FOR ORDERS,FOR ORDERS,2021-04-05-07:00,9.3,29.7389 N/32.60474 E,228.1°,0.0 kn,At anchor,2021-04-05,2021-04-05-12:34
GOLAR SNOW,9635315,538004981,Marshall Islands,281,43,102200,82200,FOR ORDERS,FOR ORDERS,2021-04-05-00:01,9.2,29.24608 N/93.68448 W,44.7°,3.7 kn,Under way,2021-04-05,2021-04-05-12:35
GOLAR CRYSTAL,9624926,538004985,Marshall Islands,286,43,102100,82058,FOR ORDERS,FOR ORDERS,2021-03-31-00:01,10.0,35.88038 N/14.89059 E,330.9°,0.1 kn,At anchor,2021-04-05,2021-04-05-12:32
GOLAR FROST,9655042,538004975,Marshall Islands,281,43,102100,82005,FOR ORDERS,FOR ORDERS,2021-04-30-20:01,9.5,4.57249 N/104.06971 E,161.9°,13.4 kn,-,2021-04-05,2021-04-04-19:04
GOLAR SEAL,9624914,538004980,Marshall Islands,281,43,102100,82048,PACIFIC FOR ORDER,PACIFIC FOR ORDER,2021-04-13-16:00,11.2,7.36011 N/76.63071 E,113.4°,19.0 kn,-,2021-04-05,2021-04-04-04:43
GOLAR CELSIUS,9626027,538004984,Marshall Islands,281,43,102100,82029,FOR ORDERS,FOR ORDERS,2021-04-12-12:00,11.7,26.24053 N/79.37779 W,45.4°,20.4 kn,-,2021-04-05,2021-03-31-07:19
GOLAR BEAR,9626039,538004983,Marshall Islands,281,43,102100,82017,PACIFIC-FOR ORDERS,PACIFIC-FOR ORDERS,2021-03-06-20:00,11.5,9.28385 N/79.91441 W,169.6°,0.7 kn,At anchor,2021-04-05,2021-04-05-12:34
GOLAR PENGUIN,9624938,538004979,Marshall Islands,280,43,102100,82181,ROTTERDAM FOR ORDERS,Rotterdam,2021-03-25-00:01,11.6,26.63383 N/79.5582 W,9.4°,21.8 kn,-,2021-04-05,2021-03-29-08:44
COOL VOYAGER,9636785,229553000,Malta,281,43,102097,81890,FOR ORDERS,FOR ORDERS,2021-04-20-12:00,11.7,21.02865 N/38.34752 E,150.9°,18.3 kn,Under way,2021-04-05,2021-04-05-12:36
COOL RUNNER,9636797,229673000,Malta,281,43,102097,81891,FPOUS,FPOUS,2021-04-21-01:00,9.4,42.6665 N/14.80032 W,252.0°,11.5 kn,Under way,2021-04-05,2021-04-05-12:34
COOL EXPLORER,9640023,229796000,Malta,281,43,102097,81893,FUJAIRAH FOR ORDERS,Fujairah,2021-04-06-08:00,8.9,26.40978 N/55.66941 E,254.4°,15.4 kn,Under way,2021-04-05,2021-04-05-12:25
TRISTAR RUBY,9333606,636092943,Liberia,288,44,102064,84491,TW YAN,YungAn,2021-04-09-00:01,11.3,16.44579 S/116.56807 E,0.5°,19.8 kn,-,2021-04-05,2021-04-02-23:19
KMARIN EMERALD,9333591,235050369,Isle of Man,288,44,102064,84303,FOR ORDER,FOR ORDER,2021-04-20-11:00,11.4,19.43994 N/65.21771 W,94.9°,15.8 kn,-,2021-04-05,2021-03-24-04:12
BRITISH SAPPHIRE,9333618,235060454,Isle of Man,288,44,102064,84455,US FPO,Freeport,2021-04-11-11:00,9.5,33.88473 N/17.12638 W,256.0°,18.5 kn,-,2021-04-05,2021-03-30-12:24
KMARIN DIAMOND,9333620,235060455,Isle of Man,288,44,102064,84553,CNTNJ,TianjinXingang,2021-04-11-22:00,11.5,34.45692 N/139.49241 E,209.9°,18.3 kn,-,2021-04-05,2021-03-20-05:04
TANGGUH HIRI,9333632,309787000,Bahamas,288,44,101957,84467,-,-,-,9.5,3.68846 S/128.13665 E,168.6°,0.2 kn,-,2021-04-05,2021-03-26-05:20
TANGGUH SAGO,9361990,308741000,Bahamas,288,44,101957,84484,ID NTI,Bintuni,2021-03-26-01:00,9.8,37.83974 N/122.72175 E,93.8°,18.5 kn,-,2021-04-05,2021-01-01-20:38
ASIA INTEGRITY,9680188,311000227,Bahamas,285,43,101427,82636,AU WNB,WithnellBay,2021-04-08-22:00,9.2,19.20839 S/117.43671 E,29.0°,18.0 kn,-,2021-04-05,2021-03-15-14:46
ASIA VISION,9606948,311000182,Bahamas,285,43,101427,82487,CN ZOS,Zhoushan,2021-04-06-22:00,11.5,19.48747 S/115.83334 E,358.4°,18.7 kn,-,2021-04-05,2021-03-27-01:32
ASIA VENTURE,9680190,311000228,Bahamas,285,43,101427,82564,"BARROW ISLAND, AUS","BARROW ISLAND, AUS",2021-04-13-16:00,9.3,33.63758 N/141.43695 E,19.2°,11.9 kn,-,2021-04-05,2021-03-30-01:24
ASIA ENDEAVOUR,9610779,311000185,Bahamas,285,43,101427,82434,AU BWI,Bulwer,2021-04-05-04:00,9.2,20.81933 S/115.496 E,322.0°,1.1 kn,Under way,2021-04-05,2021-04-05-05:07
ASIA ENERGY,9606950,311000183,Bahamas,285,43,101427,82424,KR KAN,Gwangyang,2021-04-10-21:00,11.7,17.75074 S/118.29684 E,28.7°,17.2 kn,-,2021-04-05,2021-04-01-14:29
ASIA EXCELLENCE,9610767,311000184,Bahamas,285,43,101427,82721,AUS ONS,AUS ONS,2021-04-04-14:15,9.2,21.45967 S/115.07838 E,222.0°,3.5 kn,-,2021-04-05,2021-04-04-14:38
POINT FORTIN,9375721,370833000,Panama,290,45,101129,79592,"FREEPORT,USA","FREEPORT,USA",2021-04-08-01:00,9.8,35.38166 N/10.413 W,261.3°,15.2 kn,-,2021-04-05,2021-03-26-17:45
TRINITY GLORY,9350927,370668000,Panama,290,45,101126,79605,AUDRW,Darwin,2021-04-12-19:30,9.7,36.25532 N/124.66376 E,205.5°,15.2 kn,-,2021-04-05,2021-03-19-14:48
TRINITY ARROW,9319404,353392000,Panama,290,45,101094,79556,EGDAM,Dumyat,2021-04-13-19:00,9.5,24.64448 N/57.90872 E,123.0°,18.0 kn,-,2021-04-05,2021-04-04-13:41
MALANJE,9490959,311038600,Bahamas,285,43,100723,82729,SOYO- ANGOLA,Soyo,2021-04-22-06:00,9.2,3.41113 N/100.41702 E,321.0°,19.9 kn,-,2021-04-05,2021-04-05-12:32
CUBAL,9491812,311038400,Bahamas,285,43,100723,82834,SOYO,Soyo,2021-04-11-05:00,9.6,7.1469 S/10.81442 E,18.4°,12.5 kn,Under way,2021-04-05,2021-04-05-08:38
SOYO,9475208,311038500,Bahamas,285,43,100723,82858,FOR ORDER,FOR ORDER,2021-04-07-07:00,9.5,6.42333 S/104.78744 E,74.4°,18.9 kn,-,2021-04-05,2021-03-23-02:11
LOBITO,9490961,311038700,Bahamas,285,43,100723,82929,FOR ORDERS,FOR ORDERS,2021-04-05-05:00,9.6,6.94691 S/10.89362 E,54.9°,10.0 kn,-,2021-04-05,2021-04-04-17:41
HYUNDAI ECOPIA,9372999,370983000,Panama,288,44,100545,83959,"HOSAN, KOREA",Hosan,2021-04-07-01:00,11.4,34.80183 N/128.96337 E,90.0°,17.1 kn,-,2021-04-05,2021-03-30-04:50
GRACE COSMOS,9323675,311191000,Bahamas,288,44,100481,85224,SG EAST OPL,SG EAST OPL,2021-04-10-04:00,11.5,22.24652 N/114.56042 E,156.5°,13.8 kn,-,2021-04-05,2021-04-04-10:10
GASLOG CHELSEA,9390185,310670000,Bermuda,289,44,100374,86353,"DAHEJ, INDIA",Dahej,2021-04-18-00:01,11.3,29.70004 N/32.60638 E,97.8°,0.0 kn,At anchor,2021-04-05,2021-04-05-12:35
GRACE ACACIA,9315707,308136000,Bahamas,288,44,100341,85214,CN QID,Qidong,2021-04-07-00:01,11.1,23.26271 S/151.61596 E,16.7°,18.4 kn,-,2021-04-05,2021-03-28-09:10
GRACE BARLERIA,9315719,431115000,Japan,288,44,100256,84812,JP KZU,Kisarazu,2021-04-06-22:00,11.3,34.56834 N/139.72459 E,169.8°,10.9 kn,-,2021-04-05,2021-02-19-16:06
NEO ENERGY,9324277,636013234,Liberia,288,44,100253,85602,RAS LAFFAN QATAR,RasLaffan,2021-04-02-20:30,9.0,25.83469 N/51.79752 E,71.1°,0.6 kn,-,2021-04-05,2021-04-04-20:24
OB RIVER,9315692,538002846,Marshall Islands,288,44,100244,84682,-,-,-,9.4,34.5559 N/137.00937 E,135.1°,12.3 kn,-,2021-04-05,2021-02-25-02:56
CLEAN ENERGY,9323687,538002742,Marshall Islands,288,44,100244,85513,ATLANTIC FOR ORDERS,ATLANTIC FOR ORDERS,2021-04-28-23:59,9.5,33.81067 S/18.15018 E,306.6°,13.3 kn,Under way,2021-04-05,2021-04-05-08:04
ARCTIC AURORA,9645970,229767000,Malta,288,44,100236,84604,LT KLJ,Klaipeda,2021-04-17-08:00,11.0,31.99945 N/80.78929 W,144.2°,10.0 kn,-,2021-04-05,2021-04-04-04:10
YENISEI RIVER,9629586,538005072,Marshall Islands,288,44,100236,84565,ZA_CPT-->US_NSS,ZA_CPT-->US_NSS,2021-04-23-05:01,9.4,33.83492 S/18.10762 E,290.3°,17.7 kn,Under way,2021-04-05,2021-04-05-08:50
LENA RIVER,9629598,538005073,Marshall Islands,288,44,100236,84585,DALIAN CHINA,Dalian,2021-04-07-16:00,11.5,1.41518 N/104.49263 E,67.0°,16.6 kn,-,2021-04-05,2021-04-01-11:48
K. MUGUNGWHA,9373010,370612000,Panama,288,43,99151,87442,KR PTK,Pyeongtaek,2021-04-07-02:00,11.3,8.47021 N/79.43832 W,177.0°,18.6 kn,-,2021-04-05,2021-03-16-01:15
AL AREESH,9325697,311038000,Bahamas,288,43,99106,90617,EG PSD,PortSaid,2021-04-08-20:00,9.3,44.64677 N/13.53281 E,146.2°,17.8 kn,Under way,2021-04-05,2021-04-05-12:37
